Marca de Tiempo [s],Marca de Tiempo [ μs ],Dirección de Bloque Lógico (LBA) de un sector de lectura,Tamaño de un bloque al que accede una muestra,Entropia_de_Shannon,Tipo de Archivo
1598612687,263459335,46045920,4096,0.994119,ransomware
1623034659,607353818,45837352,4096,0.994998,ransomware
1596768464,45238359,119548728,4096,0.9947,ransomware
1623895310,731489923,6495960,4096,0.380101,ransomware
1589529933,704358130,81465840,4096,0.993454,ransomware
1587970392,420341675,52992832,4096,0.995339,ransomware
1587970875,144790130,44262400,4096,0.0,ransomware
1598613183,181820458,121782056,4096,0.988238,ransomware
1589531195,57140557,84140984,4096,0.994257,ransomware
1623835586,667826049,45775600,4096,0.99424,ransomware
1623304470,151450531,50271688,4096,0.529168,ransomware
1587974449,229759835,77863064,4096,0.995495,ransomware
1596765406,23481420,52995176,4096,0.994645,ransomware
1596767824,801003170,53517168,4096,0.994658,ransomware
1587979130,76272676,78598992,4096,0.991207,ransomware
1589528361,379986110,6537224,4096,0.376437,ransomware
1625120596,764660090,77885506,4096,0.528166,ransomware
1596768447,397297555,118925256,4096,0.994897,ransomware
1587978241,490297689,53445040,4096,0.992566,ransomware
1597901423,15123518,118884600,4096,0.994458,ransomware
1597997025,384804295,2385040,4096,0.994031,ransomware
1598231663,935330416,6620088,4096,0.437622,ransomware
1589538415,277888936,66192448,4096,0.992986,ransomware
1598612720,587403196,121718584,4096,0.0,ransomware
1587969908,947074888,50960288,4096,0.993648,ransomware
1623032392,95720385,50114512,4096,0.994749,ransomware
1587974176,566297605,77995208,4096,0.993401,ransomware
1591759617,921185875,44222912,4096,0.993715,ransomware
1597994421,595771008,121348904,4096,0.983088,ransomware
1587969582,56092542,50627144,4096,0.0688446,ransomware
1587971520,499625561,53302696,4096,0.99452,ransomware
1596765418,34115294,61287864,4096,0.992666,ransomware
1623035240,694749377,52473120,4096,0.994232,ransomware
1597996674,196276137,121262368,4096,0.994853,ransomware
1597996662,462972401,882608,4096,0.736052,ransomware
1623817814,580758913,50604752,4096,0.994167,ransomware
1596768055,907068494,6579920,4096,0.420738,ransomware
1597901009,810885815,1034584,4096,0.99502,ransomware
1597993054,430031099,2390624,4096,0.994591,ransomware
1623114659,682952256,6491160,4096,0.439381,ransomware
1596677919,341676251,118452480,4096,0.303594,ransomware
1596680209,768908070,6920408,4096,0.256425,ransomware
1597995826,753842810,916864,4096,0.472709,ransomware
1589344725,780742720,51527832,4096,0.0,ransomware
1589529949,725599185,83863064,4096,0.994278,ransomware
1591850339,452303135,53261296,4096,0.993936,ransomware
1597997337,305741366,120862480,4096,0.450556,ransomware
1623835550,438820368,485744,4096,0.0,ransomware
1591756082,40689164,28233384,4096,0.994339,ransomware
1598231962,1046262460,1102760,4096,0.994588,ransomware
1589345048,576041934,6932968,4096,0.513632,ransomware
1587540119,60822568,44611488,4096,0.0,ransomware
1587540526,212967642,53836368,4096,0.0,ransomware
1598259515,871998895,81436184,4096,0.994624,ransomware
1598607383,490994096,121647088,4096,0.994229,ransomware
1598608291,1009722381,120790992,4096,0.0,ransomware
1623895524,1046946364,55469272,4096,0.718801,ransomware
1623835657,1013716392,6505376,4096,0.432489,ransomware
1597991329,393949107,120693688,4096,0.280824,ransomware
1587969128,883438458,53735616,4096,0.0,ransomware
1623118062,416761573,6543352,4096,0.38456,ransomware
1589529714,310846170,56251704,4096,0.994749,ransomware
1591759434,420148002,44401544,4096,0.99385,ransomware
1587978579,345966010,94255040,4096,0.989424,ransomware
1589539614,447235359,63135208,4096,0.992633,ransomware
1587971322,75666150,51062064,4096,0.0,ransomware
1589529738,190608368,119746776,4096,0.994618,ransomware
1589530451,400539983,76621448,4096,0.994187,ransomware
1587538134,597643857,53222736,4096,0.0,ransomware
1598612331,453125405,50279552,4096,0.493416,ransomware
1598615097,910390719,45562472,4096,0.99405,ransomware
1596764323,195590070,79503400,4096,0.993862,ransomware
1591756071,912139219,53277232,4096,0.993906,ransomware
1591759663,935990217,56627696,4096,0.994018,ransomware
1598227247,832459722,120579328,4096,0.331197,ransomware
1598257164,343974606,87773816,4096,0.994218,ransomware
1587970678,342997715,56653032,4096,0.994466,ransomware
1625122505,375173900,127664472,4096,0.842396,ransomware
1623035264,669002118,56906024,4096,0.994115,ransomware
1623118096,593343655,46167288,4096,0.99413,ransomware
1623032879,363524323,44474680,4096,0.714844,ransomware
1596768177,176062700,79651928,4096,0.993848,ransomware
1623116684,746518858,6669328,4096,0.473759,ransomware
1597994355,889006780,45860808,4096,0.84324,ransomware
1587540506,446555164,52480528,4096,0.0,ransomware
1591755196,31251647,56210800,4096,0.994938,ransomware
1598234087,731970513,120819520,4096,0.299922,ransomware
1598232325,1009423662,6510800,4096,0.412999,ransomware
1597997325,854645750,120609328,4096,0.612677,ransomware
1597995449,969429357,120815456,4096,0.285784,ransomware
1587970663,59388680,53739920,4096,0.994419,ransomware
1587971325,824115932,44005488,4096,0.0,ransomware
1587970400,361059639,51376728,4096,0.0,ransomware
1596767772,881792502,118951776,4096,0.675111,ransomware
1587978901,337608168,94188792,4096,0.993331,ransomware
1587539091,1054384133,51137024,4096,0.0,ransomware
1598613532,558275146,45843320,4096,0.994242,ransomware
1623034301,478418720,62950152,4096,0.426135,ransomware
1598607390,931065901,121700504,4096,0.0,ransomware
1597900916,146855021,119835768,4096,0.295771,ransomware
1598610854,939738136,121546696,4096,0.73073,ransomware
1587974445,926299309,77749840,4096,0.994283,ransomware
1596683119,647933202,46205472,4096,0.915029,ransomware
1596766453,329542970,58083824,4096,0.994269,ransomware
1598232986,645670047,6589752,4096,0.512147,ransomware
1596768464,10572897,119541536,4096,0.994783,ransomware
1623116660,103896429,51410088,4096,0.556318,ransomware
1598607259,973449787,853296,1536,0.923949,ransomware
1589538164,390681735,84943264,4096,0.993007,ransomware
1589539414,1041128376,118828832,4096,0.990542,ransomware
1598258155,804827712,80241816,4096,0.993993,ransomware
1589529708,225101003,75335112,4096,0.994863,ransomware
1625117950,450463824,16769032,4096,0.636587,ransomware
1596765048,753588298,51462840,4096,0.994187,ransomware
1587975918,440944004,89255440,4096,0.993572,ransomware
1587969120,978227580,52715488,4096,0.0,ransomware
1597990547,348231860,46156632,4096,0.993672,ransomware
1597993043,857640432,121268248,4096,0.745993,ransomware
1589538425,236467220,78481432,4096,0.983103,ransomware
1623032875,996896910,6569560,4096,0.403689,ransomware
1598258847,963688094,87708136,4096,0.994465,ransomware
1623835584,680955527,45763840,4096,0.994058,ransomware
1598257443,381730225,119079784,4096,0.995112,ransomware
1623116863,930871257,907464,4096,0.510399,ransomware
1589530885,561354016,73804440,4096,0.994566,ransomware
1598614728,1031921252,6598864,4096,0.438388,ransomware
1596765430,228737406,52738144,4096,0.994433,ransomware
1587971491,236092840,51166944,4096,0.0,ransomware
1623112659,615527153,6511424,4096,0.398904,ransomware
1598608820,419034943,46081776,4096,0.994412,ransomware
1587539405,825313533,44429920,4096,0.0,ransomware
1591850372,161982781,52477624,4096,0.994794,ransomware
1587971941,193714267,52986112,4096,0.994079,ransomware
1596674454,532590308,45564312,4096,0.353774,ransomware
1596765086,633491407,53403608,4096,0.994042,ransomware
1587969129,229529602,53746680,4096,0.99389,ransomware
1589529468,46546137,90732472,4096,0.994613,ransomware
1598232610,594854058,6565448,4096,0.396137,ransomware
1598232336,557556450,120848640,4096,0.279173,ransomware
1623034234,520140170,45889024,4096,0.424462,ransomware
1623895508,1045946152,54328272,4096,0.994675,ransomware
1598257471,620281814,6921040,4096,0.304191,ransomware
1596679643,523102843,45869976,4096,0.978728,ransomware
1596679323,109847473,118910464,4096,0.443627,ransomware
1589530902,10531904,89043920,4096,0.994781,ransomware
1589529698,324853488,76678984,4096,0.994637,ransomware
1589530473,437523270,90854056,4096,0.994308,ransomware
1591757695,390805764,51469968,4096,0.995184,ransomware
1596767490,239301920,51241488,4096,0.994412,ransomware
1596767508,198067922,119468744,4096,0.99501,ransomware
1596608565,320462646,6930464,4096,0.247994,ransomware
1587972337,644179306,77557696,4096,0.993888,ransomware
1587536923,26450340,6499208,4096,0.496005,ransomware
1587540534,248912571,53585384,4096,0.0,ransomware
1597992599,608607941,6918320,4096,0.230274,ransomware
1597990641,83127721,121092968,4096,0.565729,ransomware
1598228181,388357190,6910480,4096,0.264614,ransomware
1598232354,495495478,62942656,4096,0.49736,ransomware
1598233289,354092119,862304,4096,0.995043,ransomware
1598233253,378621173,120565264,4096,0.649563,ransomware
1589538196,375844311,73653784,4096,0.993647,ransomware
1597995422,501838742,6556584,4096,0.407539,ransomware
1589343650,785338947,118793584,4096,0.200593,ransomware
1623812458,602199526,50577328,4096,0.993917,ransomware
1623117733,688170517,45772720,1024,0.653658,ransomware
1623117727,487576953,45094336,4096,0.994905,ransomware
1623034621,313629341,6561728,4096,0.411062,ransomware
1591849280,833898510,44423144,4096,0.995517,ransomware
1591759595,1064687997,53263952,4096,0.994366,ransomware
1589530204,924353435,119222848,4096,0.994046,ransomware
1623110312,39888135,6533648,4096,0.436951,ransomware
1623812819,377169882,50134840,4096,0.995153,ransomware
1589538617,489977005,73607528,4096,0.990718,ransomware
1589344290,799417279,53527232,4096,0.0,ransomware
1597994687,696953918,1019304,4096,0.993618,ransomware
1589529432,28429330,88779024,4096,0.994829,ransomware
1587540512,312884445,44414080,4096,0.0,ransomware
1623309138,67375678,2294408,4096,0.0,ransomware
1625121784,689043540,122845784,4096,0.751709,ransomware
1596767794,146581474,6909376,4096,0.253533,ransomware
1597994069,1069613160,119836328,4096,0.30836,ransomware
1625119279,224390083,127621288,4096,0.516965,ransomware
1587969890,553021812,52659904,4096,0.0,ransomware
1598230119,839098225,121082384,4096,0.574872,ransomware
1587971537,739352563,55981696,4096,0.0,ransomware
1623033402,576315311,57090416,4096,0.993742,ransomware
1591758010,776190954,44401680,4096,0.994397,ransomware
1591756110,38110109,52454208,4096,0.994299,ransomware
1589344254,823286130,52443488,4096,0.0,ransomware
1597997335,1026995457,46193256,4096,0.429348,ransomware
1596765332,907563150,6599656,4096,0.414596,ransomware
1587971983,499343786,52297112,4096,0.994515,ransomware
1589538441,210493598,118800320,4096,0.983659,ransomware
1598612706,605619135,1104056,4096,0.994811,ransomware
1598608341,762503550,6563424,4096,0.457843,ransomware
1598233765,15258875,45729304,4096,0.994848,ransomware
1598233759,234532631,120793328,4096,0.439695,ransomware
1589539454,1024880228,78503248,4096,0.993549,ransomware
1591757187,109441538,44076312,4096,0.993944,ransomware
1598256605,602782815,79740000,4096,0.993934,ransomware
1623819092,454415001,50139712,4096,0.994641,ransomware
1597892059,512261936,45245400,4096,0.994318,ransomware
1589539399,6903450,63013936,4096,0.991458,ransomware
1596674048,926784435,6567832,4096,0.379866,ransomware
1598616082,459621691,120792752,4096,0.0,ransomware
1589344484,864492676,53706552,4096,0.0,ransomware
1596768085,687418578,120345408,4096,0.664097,ransomware
1597989509,747784334,120569056,4096,0.149889,ransomware
1587970694,704211925,51073648,4096,0.994853,ransomware
1587970616,919348643,28237848,4096,0.0,ransomware
1587971241,311619966,44265952,4096,0.993999,ransomware
1598613143,149487363,120793192,4096,0.23946,ransomware
1598612275,422542405,120789088,4096,0.760478,ransomware
1623113719,293650053,6887488,4096,0.322769,ransomware
1598608876,478565944,6594328,4096,0.392024,ransomware
1623031898,557474239,45091920,4096,0.993888,ransomware
1598608332,516045557,45900912,4096,0.994335,ransomware
1623895535,99549405,58268768,4096,0.994678,ransomware
1597992151,155516371,951720,4096,0.995305,ransomware
1597901076,425017441,79050144,4096,0.994169,ransomware
1587971254,299420208,51372296,4096,0.0,ransomware
1587970697,553163175,53332120,4096,0.993984,ransomware
1587969426,468568047,50942152,4096,0.994552,ransomware
1596675518,1023493077,45830672,4096,0.993309,ransomware
1589530958,124804964,81763080,4096,0.993971,ransomware
1589530947,1021820421,79467296,4096,0.994622,ransomware
1598616105,181912460,6618240,4096,0.434608,ransomware
1589539622,402843842,89105072,4096,0.990438,ransomware
1589528451,333414439,77555136,4096,0.994336,ransomware
1598234418,669492593,120816144,4096,0.0772045,ransomware
1589539261,927619832,73687224,4096,0.993897,ransomware
1623110413,780966026,884880,4096,0.951453,ransomware
1598611877,1003134115,121472304,4096,0.560458,ransomware
1597891658,305972937,120878328,4096,0.0437248,ransomware
1598609880,598483255,121040184,4096,0.664538,ransomware
1597902065,1054643514,120973328,4096,0.592207,ransomware
1597996652,487455360,1056912,4096,0.993936,ransomware
1597995491,50660202,45501488,4096,0.994259,ransomware
1587969631,895916199,52750344,4096,0.0,ransomware
1589530934,1043528169,648432,4096,0.60806,ransomware
1596675241,127914314,120388984,4096,0.159699,ransomware
1587974391,670734827,79227856,4096,0.994717,ransomware
1587976593,66779811,80066416,4096,0.994616,ransomware
1591850159,698958688,52461072,4096,0.992979,ransomware
1591848578,391364903,50217720,4096,0.994265,ransomware
1587539857,750640966,28143152,4096,0.0,ransomware
1591756062,581636911,6503864,4096,0.380799,ransomware
1589539780,35654197,94541960,4096,0.994453,ransomware
1589344470,825396597,53207272,4096,0.0,ransomware
1597990564,131777185,119836080,4096,0.0,ransomware
1625122509,397453246,77250920,4096,0.522828,ransomware
1623033394,605721841,57540928,4096,0.99439,ransomware
1587977971,580882099,80462064,4096,0.992178,ransomware
1596765098,22103955,58012072,4096,0.993982,ransomware
1598227253,407324092,45875440,4096,0.994488,ransomware
1589530722,883822715,74148936,4096,0.994307,ransomware
1589531153,191475351,76789312,4096,0.995221,ransomware
1589530925,1063716841,87876104,4096,0.994904,ransomware
1623118303,359428816,45728808,4096,0.994588,ransomware
1623116905,968340477,28090304,4096,0.0,ransomware
1589539031,59838558,51874464,4096,0.992697,ransomware
1587539088,375119280,57946224,4096,0.0,ransomware
1597901413,326233124,119697112,4096,0.995117,ransomware
1598230498,430276043,120614440,4096,0.431647,ransomware
1598229336,439603849,6532144,4096,0.43798,ransomware
1587971326,75556581,44012624,4096,0.0,ransomware
1623304474,155882940,6279640,4096,0.52254,ransomware
1589345102,867310727,44055240,4096,0.0,ransomware
1597997335,195280936,120797584,4096,0.327945,ransomware
1587969095,987330508,52531688,4096,0.994759,ransomware
1587973737,327550763,93510464,4096,0.994061,ransomware
1596764661,513882240,119835648,4096,0.289226,ransomware
1623032279,840333433,6491168,4096,0.448024,ransomware
1598234418,347291230,925440,4096,0.993805,ransomware
1597994687,742446701,1023104,4096,0.560051,ransomware
1598232338,296504294,120873376,4096,0.652371,ransomware
1598259779,486274464,118991032,4096,0.994954,ransomware
1591754075,265691824,52847680,4096,0.994188,ransomware
1587970889,54660427,52762488,4096,0.0,ransomware
1623118215,311225967,1084584,4096,0.993101,ransomware
1591758003,115675924,28120696,4096,0.992869,ransomware
1597989081,959778179,121224856,4096,0.993873,ransomware
1597890899,541916482,120621760,4096,0.672957,ransomware
1597901645,322455838,45934792,4096,0.994386,ransomware
1598611463,117441749,6611896,4096,0.439206,ransomware
1587539395,557779801,53080160,4096,0.0,ransomware
1623819912,690347887,50371312,4096,0.995424,ransomware
1623817828,125248455,47658344,4096,0.994172,ransomware
1596764717,665016070,79234152,4096,0.994136,ransomware
1623112654,823138118,1041472,4096,0.993082,ransomware
1598234790,199359077,120797728,4096,0.988911,ransomware
1597996632,188961533,120542584,4096,0.171168,ransomware
1589344061,646726832,52360992,4096,0.0,ransomware
1589538222,409643524,63189704,4096,0.993752,ransomware
1598229678,228772878,6569072,4096,0.433783,ransomware
1623117233,387833544,45608816,4096,0.993808,ransomware
1623895394,826754011,6491160,4096,0.411575,ransomware
1598615608,205271253,120833288,4096,0.421494,ransomware
1596683103,617599602,118803816,4096,0.621684,ransomware
1589529424,72467666,88364976,4096,0.993932,ransomware
1589539854,8657015,92824608,4096,0.99324,ransomware
1589538449,242186393,86961664,4096,0.994093,ransomware
1589343876,75952010,44398144,4096,0.0,ransomware
1598257751,1056898709,119152576,4096,0.994311,ransomware
1598258083,1001925764,121029880,4096,0.483321,ransomware
1598259395,216937414,6545288,4096,0.3976,ransomware
1589344048,399894260,6517800,4096,0.401282,ransomware
1589344069,246094340,53140936,4096,0.0,ransomware
1589538983,106222143,118901568,4096,0.992967,ransomware
1597997354,1040389441,121186504,4096,0.447185,ransomware
1596679311,330614039,118452096,4096,0.209202,ransomware
1598614352,728773498,120792736,4096,0.225976,ransomware
1598614342,109462092,45761864,4096,0.994083,ransomware
1623114171,673772220,6540736,4096,0.40182,ransomware
1623114106,871707743,6491168,4096,0.433139,ransomware
1623114577,453369128,45744960,4096,0.993592,ransomware
1598613535,375487295,120792128,4096,0.310409,ransomware
1598611525,368385742,121752248,4096,0.990019,ransomware
1598609967,226960772,121534616,4096,0.374545,ransomware
1597890958,801930263,120932416,4096,0.62412,ransomware
1623033901,75237135,55561096,4096,0.994891,ransomware
1591757519,435529701,53846784,4096,0.993898,ransomware
1598256637,21674141,81856888,4096,0.994381,ransomware
1596675511,972025052,118916280,4096,0.0644563,ransomware
1596768045,664419566,6561088,4096,0.420789,ransomware
1587973164,299493827,87382272,4096,0.994401,ransomware
1587974204,804661331,78078472,4096,0.994265,ransomware
1596766688,232001247,6578272,4096,0.404098,ransomware
1596764706,248563484,119315032,4096,0.993943,ransomware
1596768114,898057807,596328,4096,0.994709,ransomware
1587969852,67202025,53266984,4096,0.0,ransomware
1587969079,231686633,52305296,4096,0.0,ransomware
1597901693,200348637,120724744,4096,0.460994,ransomware
1597901693,396570482,120730328,4096,0.700706,ransomware
1589344055,160828099,52999640,4096,0.994783,ransomware
1625117485,142078481,127109680,4096,0.0,ransomware
1598613955,863255337,45064360,4096,0.993949,ransomware
1598228154,976748129,45855160,4096,0.994004,ransomware
1623895270,576314076,6556240,4096,0.420104,ransomware
1598607272,934422191,46077288,4096,0.994411,ransomware
1598608347,697587286,45644944,4096,0.994705,ransomware
1598609456,154749064,121809000,4096,0.989555,ransomware
1598609298,268241811,45706304,4096,0.994401,ransomware
1598609349,491275809,916096,4096,0.994356,ransomware
1589530227,5504917,86873072,4096,0.994241,ransomware
1587978619,327690021,53486824,4096,0.990736,ransomware
1587978207,387621788,79745648,4096,0.992569,ransomware
1589529124,652627539,86140944,4096,0.994226,ransomware
1589528412,492124338,6594216,4096,0.395424,ransomware
1589530465,433781194,90408624,4096,0.995455,ransomware
1591759351,601703852,51420680,4096,0.994747,ransomware
1589529454,240074287,90061408,4096,0.994274,ransomware
1587978229,498616458,56307688,4096,0.994681,ransomware
1587979125,1054544997,77162560,4096,0.992845,ransomware
1589343886,38877969,52813232,4096,0.0,ransomware
1589539463,44825825,90293848,4096,0.992564,ransomware
1589344927,351881757,51637984,4096,0.0,ransomware
1598234379,1056224627,50498832,4096,0.497455,ransomware
1596766824,295494160,79987976,4096,0.9943,ransomware
1587974152,448588765,80195984,4096,0.994238,ransomware
1587540554,612885604,51730200,4096,0.0,ransomware
1597892375,713876303,45743920,4096,0.338627,ransomware
1598611927,576372408,6893512,4096,0.613242,ransomware
1587969365,414488638,52441296,4096,0.0,ransomware
1589530900,123858651,44257488,4096,0.994412,ransomware
1597994089,91490052,45085480,4096,0.994265,ransomware
1598613126,892619929,6491168,4096,0.233523,ransomware
1623110360,276175350,6564712,4096,0.410147,ransomware
1598257475,750020657,80511776,4096,0.993498,ransomware
1587970427,147566032,6537968,4096,0.422867,ransomware
1587971284,196336290,53146960,4096,0.0,ransomware
1587971241,744338155,52978416,4096,0.0,ransomware
1598228972,81422878,2448200,4096,0.994452,ransomware
1587970654,322265644,6558712,4096,0.42145,ransomware
1591848620,489089678,44357072,4096,0.994174,ransomware
1589343727,348315433,51638888,4096,0.0,ransomware
1589344111,153547680,50991760,4096,0.0,ransomware
1587972796,942854045,82926408,4096,0.993796,ransomware
1598613139,673802012,121217040,4096,0.711025,ransomware
1589530940,41249954,81304640,4096,0.99396,ransomware
1623836098,826020586,6576160,4096,0.414235,ransomware
1589344099,200599403,53576192,4096,0.0,ransomware
1598257412,1068331457,121047304,4096,0.102748,ransomware
1587975479,762034717,51642632,4096,0.993176,ransomware
1625122198,596984611,77110400,4096,0.411508,ransomware
1623035240,716731436,6892568,4096,0.651208,ransomware
1587977745,998735728,77103056,4096,0.993486,ransomware
1587536962,964788737,6588936,4096,0.46178,ransomware
1587969876,587697726,52439992,4096,0.0,ransomware
1587969923,481961687,53478560,4096,0.0,ransomware
1587969057,98773240,73774704,4096,0.994723,ransomware
1597901672,354120647,45765872,4096,0.993566,ransomware
1597992518,378329972,120916800,4096,0.311074,ransomware
1589344913,382754261,44226344,4096,0.0,ransomware
1623836055,679750281,6560128,4096,0.40305,ransomware
1598612294,175856323,6899664,4096,0.244431,ransomware
1589530899,1069315078,87815184,4096,0.995406,ransomware
1623111663,462064784,45924528,4096,0.994884,ransomware
1623826848,803886001,6602192,4096,0.43357,ransomware
1623818810,17331953,53283536,4096,0.993581,ransomware
1598258457,196653696,80003344,4096,0.994254,ransomware
1587539645,655625884,51143096,4096,0.0,ransomware
1598229677,474683030,45772096,4096,0.521204,ransomware
1596766445,161135656,52917272,4096,0.994576,ransomware
1596767757,439833629,6601784,4096,0.429681,ransomware
1587972816,570281552,83600720,4096,0.994434,ransomware
1587971977,307038715,52075744,4096,0.995456,ransomware
1587973150,792320218,86911504,4096,0.994616,ransomware
1623835554,28573682,6897696,4096,0.170734,ransomware
1591757233,582723774,56511416,4096,0.994394,ransomware
1587969411,636377571,44015856,4096,0.994354,ransomware
1598612351,404250735,121811664,4096,0.989622,ransomware
1591757489,11044191,56391984,4096,0.994658,ransomware
1591758008,815164944,53405760,4096,0.994677,ransomware
1598259431,157901776,939448,4096,0.993695,ransomware
1591848853,893531837,52615336,4096,0.994189,ransomware
1598230498,427334653,120613816,4096,0.432919,ransomware
1587970394,793222400,28211840,4096,0.0,ransomware
1587971514,205742699,52763992,4096,0.0,ransomware
1587969139,19744441,53435448,4096,0.0,ransomware
1589345260,250367369,50466224,4096,0.0,ransomware
1625118268,578836587,127642968,4096,0.638596,ransomware
1587969148,350840394,50996664,4096,0.993603,ransomware
1596766771,1061419389,118927968,4096,0.994857,ransomware
1596675509,419359914,45754856,4096,0.994566,ransomware
1587969407,510616045,6533584,4096,0.415527,ransomware
1623033769,851048316,6586976,4096,0.418574,ransomware
1589528447,159565480,77267744,4096,0.994024,ransomware
1591759125,214627048,6943688,4096,0.178985,ransomware
1591759175,59728143,53157696,4096,0.993307,ransomware
1589530231,34699751,87718896,4096,0.994526,ransomware
1591757187,940532356,6936392,4096,0.22782,ransomware
1596764232,665897168,120372064,4096,0.513065,ransomware
1596765412,258162904,53458888,4096,0.995062,ransomware
1596764733,816807606,79254496,4096,0.994405,ransomware
1623113608,573187976,6925600,4096,0.26262,ransomware
1598611811,230648468,121097496,4096,0.678172,ransomware
1598610417,165666299,121539752,4096,0.627055,ransomware
1598611435,626849138,45632480,4096,0.994701,ransomware
1598611470,433614478,120792600,4096,0.0,ransomware
1596768515,908228647,80580408,4096,0.994387,ransomware
1589344105,286955391,44261336,4096,0.0,ransomware
1589332699,718714760,53035672,4096,0.0,ransomware
1598234790,166586195,120793712,4096,0.990299,ransomware
1589344733,790980544,51794312,4096,0.0,ransomware
1587970618,755555587,51326368,4096,0.0,ransomware
1598227357,874057463,908424,1536,0.970548,ransomware
1598230073,120380611,946880,2048,0.921999,ransomware
1589529933,663338622,83473720,4096,0.994947,ransomware
1596768056,361548786,119835120,4096,0.0,ransomware
1597892439,256085362,120973384,4096,0.598186,ransomware
1587969097,786701373,53078712,4096,0.0,ransomware
1587969111,587421410,6598736,4096,0.416104,ransomware
1589529937,741386293,83936224,4096,0.995132,ransomware
1598258773,60373000,121007936,4096,0.99433,ransomware
1598256591,1006194170,78981096,4096,0.994547,ransomware
1587970392,327675008,52992856,4096,0.0,ransomware
1587975972,45985736,83858808,4096,0.993482,ransomware
1589344097,207632474,53512480,4096,0.0,ransomware
1589539013,124261230,66205040,4096,0.943253,ransomware
1591849234,397775477,28210824,4096,0.994796,ransomware
1623113169,532141615,6589656,4096,0.418597,ransomware
1598614750,691417925,45403400,4096,0.993168,ransomware
1587970637,377372196,52913336,4096,0.0,ransomware
1623117151,411679075,46045632,4096,0.993852,ransomware
1597994686,353310752,872128,4096,0.993984,ransomware
1597891676,214841585,120967400,4096,0.538246,ransomware
1596765042,493741827,931736,4096,0.853824,ransomware
1589529408,153640658,118962176,4096,0.994491,ransomware
1596678341,178874750,118976328,4096,0.670642,ransomware
1598615083,251836753,120913000,4096,0.522921,ransomware
1598257749,370493720,80152896,4096,0.99456,ransomware
1598613975,823127544,121818656,4096,0.988829,ransomware
1623113671,249283168,6491160,4096,0.407323,ransomware
1589343703,856951977,937504,4096,0.495997,ransomware
1587969098,352444572,53093608,4096,0.995247,ransomware
1597992962,738057489,120864800,4096,0.424298,ransomware
1597891314,1073666785,1105184,4096,0.994315,ransomware
1597993043,6016779,120815680,4096,0.299428,ransomware
1598613921,861672004,121123384,4096,0.542672,ransomware
1596768161,43638177,79010184,4096,0.994276,ransomware
1596768464,21052404,119544088,4096,0.994769,ransomware
1623035260,683597496,56688160,4096,0.995014,ransomware
1623895539,357202214,55577064,4096,0.994591,ransomware
1623031933,610861175,52543720,4096,0.994549,ransomware
1598607796,800199377,120792208,4096,0.0,ransomware
1597994393,639146283,121236976,4096,0.781587,ransomware
1589539191,325557290,12369144,4096,0.177692,ransomware
1589538463,244216665,79163664,4096,0.993818,ransomware
1589344877,278398905,53157168,4096,0.0,ransomware
1587969410,344731524,6542072,4096,0.415846,ransomware
1587971547,784360480,50049912,4096,0.99402,ransomware
1587970373,651933273,53852528,4096,0.994061,ransomware
1587973160,568061056,87227040,4096,0.993319,ransomware
1598613153,331633831,46148088,4096,0.994439,ransomware
1598258847,1000772151,81246264,4096,0.994465,ransomware
1598614334,603841192,120791936,4096,0.308836,ransomware
1598609326,595853107,120792304,4096,0.0,ransomware
1589528337,193574344,73792560,4096,0.993663,ransomware
1587978235,674639755,90016072,4096,0.992864,ransomware
1597991027,1015790522,121021576,4096,0.651134,ransomware
1598611519,621236431,121716336,4096,0.985996,ransomware
1597901020,1011334098,45921216,4096,0.993935,ransomware
1587970412,843402295,44326576,4096,0.0,ransomware
1596764302,536751166,119627504,4096,0.994476,ransomware
1623036303,954809558,44416184,4096,0.994235,ransomware
1623826882,173374284,863384,4096,0.970014,ransomware
1587975504,791527335,56686424,4096,0.993589,ransomware
1589538581,500481855,80733064,4096,0.994633,ransomware
1598612722,577704624,2326696,4096,0.994399,ransomware
1598613193,165469262,121810696,4096,0.987985,ransomware
1598614743,70221979,952016,4096,0.818915,ransomware
1598615087,651107830,45767784,4096,0.994967,ransomware
1598614348,526079594,120792528,4096,0.308678,ransomware
1598613592,274316133,2481664,4096,0.994929,ransomware
1597994083,264272670,1059816,4096,0.994354,ransomware
1598616086,423620722,120893144,4096,0.447624,ransomware
1587970387,214859105,73781776,4096,0.508355,ransomware
1587971323,259698116,51087856,4096,0.0,ransomware
1587969416,944245203,44135224,4096,0.0,ransomware
1587969415,603429636,44106208,4096,0.99471,ransomware
1587969631,892702140,52749104,4096,0.0,ransomware
1587977975,528180691,76347864,4096,0.991623,ransomware
1587978889,365546223,76718664,4096,0.994968,ransomware
1591757685,100263707,53263624,4096,0.995077,ransomware
1587539882,759026426,118170264,4096,0.993316,ransomware
1587539377,991412401,51440584,4096,0.993968,ransomware
1587538366,144054757,6602496,4096,0.426113,ransomware
1587536910,298802088,50376000,4096,0.994634,ransomware
1591755240,476565487,53691560,4096,0.994924,ransomware
1591755172,509566109,44244624,4096,0.994546,ransomware
1587540486,170595175,52973784,4096,0.994596,ransomware
1597892432,412393261,943296,4096,0.994282,ransomware
1597991403,228048539,6553736,4096,0.401092,ransomware
1587969096,406228569,52545832,4096,0.993526,ransomware
1587969340,74004144,50574216,4096,0.0,ransomware
1587969146,751533430,50890384,4096,0.0,ransomware
